[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density
99,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,242,0.015463918,24.91701245,13,1,81.75444074,0.1,58235
100,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,104,0.474522293,316.4615385,323,1,28.47653053,0.1,503113
101,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,281,0,44.30769231,7,0.096085409,172.5147569,0.1,20558
102,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,269,0.035714286,85.80669145,48,1,104.6694953,0.1,137643
103,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,95,0.437308869,308.2526316,330,1,30.60248716,0.1,495232
104,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,178,0.361313869,282.2921348,277,1,32.95041498,0.1,420325
105,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,60,0.567307692,286.1166667,308.5,1,54.60497328,0.1,589786
106,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,18,0.618226601,253.8888889,248,1,14.13674862,0.1,629945
107,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,68,0.512658228,310.5735294,341.5,1,32.89449269,0.1,490799
108,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.693,90,192,0.136792453,192.359375,165,1,50.82758959,0.1,272145
